YMS, HM, Used
20180503.000000, 200.000000, 0.054000
20180503.000000, 145.000000, 0.052000
20180503.000000, 130.000000, 0.072000
20180503.000000, 100.000000, 0.054000
20180503.000000, 115.000000, 0.044000
20180503.000000, 200.000000, 0.054000
20180503.000000, 145.000000, 0.052000
20180503.000000, 130.000000, 0.072000
20180503.000000, 100.000000, 0.054000
20180503.000000, 115.000000, 0.044000
20180503.000000, 45.000000, 0.032000
20180503.000000, 145.000000, 0.052000
20180503.000000, 130.000000, 0.072000
20180503.000000, 100.000000, 0.054000
20180503.000000, 115.000000, 0.044000
20180503.000000, 45.000000, 0.032000
20180503.000000, 30.000000, 0.066000
20180503.000000, 130.000000, 0.072000
20180503.000000, 100.000000, 0.054000
20180503.000000, 115.000000, 0.044000
20180503.000000, 45.000000, 0.032000
20180503.000000, 30.000000, 0.066000
20180503.000000, 15.000000, 0.040000
20180503.000000, 100.000000, 0.054000
20180503.000000, 115.000000, 0.044000
20180503.000000, 45.000000, 0.032000
20180503.000000, 30.000000, 0.066000
20180503.000000, 15.000000, 0.040000
20180502.000000, 2400.000000, 0.074000
20180503.000000, 115.000000, 0.044000
20180503.000000, 45.000000, 0.032000
20180503.000000, 30.000000, 0.066000
20180503.000000, 15.000000, 0.040000
20180502.000000, 2400.000000, 0.074000
20180502.000000, 2345.000000, 0.046000
20180503.000000, 45.000000, 0.032000
20180503.000000, 30.000000, 0.066000
20180503.000000, 15.000000, 0.040000
20180502.000000, 2400.000000, 0.074000
20180502.000000, 2345.000000, 0.046000
20180502.000000, 2330.000000, 0.056000
20180503.000000, 30.000000, 0.066000
20180503.000000, 15.000000, 0.040000
20180502.000000, 2400.000000, 0.074000
20180502.000000, 2345.000000, 0.046000
20180502.000000, 2330.000000, 0.056000
20180502.000000, 2315.000000, 0.036000
20180503.000000, 15.000000, 0.040000
20180502.000000, 2400.000000, 0.074000
20180502.000000, 2345.000000, 0.046000
20180502.000000, 2330.000000, 0.056000
20180502.000000, 2315.000000, 0.036000
20180502.000000, 2300.000000, 0.054000
20180502.000000, 2400.000000, 0.074000
20180502.000000, 2345.000000, 0.046000
20180502.000000, 2330.000000, 0.056000
20180502.000000, 2315.000000, 0.036000
20180502.000000, 2300.000000, 0.054000
20180502.000000, 2245.000000, 0.044000
20180502.000000, 2345.000000, 0.046000
20180502.000000, 2330.000000, 0.056000
20180502.000000, 2315.000000, 0.036000
20180502.000000, 2300.000000, 0.054000
20180502.000000, 2245.000000, 0.044000
20180502.000000, 2230.000000, 0.062000
20180502.000000, 2330.000000, 0.056000
20180502.000000, 2315.000000, 0.036000
20180502.000000, 2300.000000, 0.054000
20180502.000000, 2245.000000, 0.044000
20180502.000000, 2230.000000, 0.062000
20180502.000000, 2215.000000, 0.062000
20180502.000000, 2315.000000, 0.036000
20180502.000000, 2300.000000, 0.054000
20180502.000000, 2245.000000, 0.044000
20180502.000000, 2230.000000, 0.062000
20180502.000000, 2215.000000, 0.062000
20180502.000000, 2200.000000, 0.040000
20180502.000000, 2300.000000, 0.054000
20180502.000000, 2245.000000, 0.044000
20180502.000000, 2230.000000, 0.062000
20180502.000000, 2215.000000, 0.062000
20180502.000000, 2200.000000, 0.040000
20180502.000000, 2145.000000, 0.048000
20180502.000000, 2245.000000, 0.044000
20180502.000000, 2230.000000, 0.062000
20180502.000000, 2215.000000, 0.062000
20180502.000000, 2200.000000, 0.040000
20180502.000000, 2145.000000, 0.048000
20180502.000000, 2130.000000, 0.044000
20180502.000000, 2230.000000, 0.062000
20180502.000000, 2215.000000, 0.062000
20180502.000000, 2200.000000, 0.040000
20180502.000000, 2145.000000, 0.048000
20180502.000000, 2130.000000, 0.044000
20180502.000000, 2115.000000, 0.052000
20180502.000000, 2215.000000, 0.062000
20180502.000000, 2200.000000, 0.040000
20180502.000000, 2145.000000, 0.048000
20180502.000000, 2130.000000, 0.044000
20180502.000000, 2115.000000, 0.052000
20180502.000000, 2100.000000, 0.056000
20180502.000000, 2200.000000, 0.040000
20180502.000000, 2145.000000, 0.048000
20180502.000000, 2130.000000, 0.044000
20180502.000000, 2115.000000, 0.052000
20180502.000000, 2100.000000, 0.056000
20180502.000000, 2045.000000, 0.072000
20180502.000000, 2145.000000, 0.048000
20180502.000000, 2130.000000, 0.044000
20180502.000000, 2115.000000, 0.052000
20180502.000000, 2100.000000, 0.056000
20180502.000000, 2045.000000, 0.072000
20180502.000000, 2030.000000, 0.040000
20180502.000000, 2130.000000, 0.044000
20180502.000000, 2115.000000, 0.052000
20180502.000000, 2100.000000, 0.056000
20180502.000000, 2045.000000, 0.072000
20180502.000000, 2030.000000, 0.040000
20180502.000000, 2015.000000, 1.872000
20180502.000000, 2115.000000, 0.052000
20180502.000000, 2100.000000, 0.056000
20180502.000000, 2045.000000, 0.072000
20180502.000000, 2030.000000, 0.040000
20180502.000000, 2015.000000, 1.872000
20180502.000000, 2000.000000, 2.282000
20180502.000000, 2100.000000, 0.056000
20180502.000000, 2045.000000, 0.072000
20180502.000000, 2030.000000, 0.040000
20180502.000000, 2015.000000, 1.872000
20180502.000000, 2000.000000, 2.282000
20180502.000000, 1945.000000, 2.286000
20180502.000000, 2045.000000, 0.072000
20180502.000000, 2030.000000, 0.040000
20180502.000000, 2015.000000, 1.872000
20180502.000000, 2000.000000, 2.282000
20180502.000000, 1945.000000, 2.286000
20180502.000000, 1930.000000, 2.278000
20180502.000000, 2030.000000, 0.040000
20180502.000000, 2015.000000, 1.872000
20180502.000000, 2000.000000, 2.282000
20180502.000000, 1945.000000, 2.286000
20180502.000000, 1930.000000, 2.278000
20180502.000000, 1915.000000, 2.338000
20180502.000000, 2015.000000, 1.872000
20180502.000000, 2000.000000, 2.282000
20180502.000000, 1945.000000, 2.286000
20180502.000000, 1930.000000, 2.278000
20180502.000000, 1915.000000, 2.338000
20180502.000000, 1900.000000, 2.296000
20180502.000000, 2000.000000, 2.282000
20180502.000000, 1945.000000, 2.286000
20180502.000000, 1930.000000, 2.278000
20180502.000000, 1915.000000, 2.338000
20180502.000000, 1900.000000, 2.296000
20180502.000000, 1845.000000, 2.324000
20180502.000000, 1945.000000, 2.286000
20180502.000000, 1930.000000, 2.278000
20180502.000000, 1915.000000, 2.338000
20180502.000000, 1900.000000, 2.296000
20180502.000000, 1845.000000, 2.324000
20180502.000000, 1830.000000, 2.260000
20180502.000000, 1930.000000, 2.278000
20180502.000000, 1915.000000, 2.338000
20180502.000000, 1900.000000, 2.296000
20180502.000000, 1845.000000, 2.324000
20180502.000000, 1830.000000, 2.260000
20180502.000000, 1815.000000, 1.804000
20180502.000000, 1915.000000, 2.338000
20180502.000000, 1900.000000, 2.296000
20180502.000000, 1845.000000, 2.324000
20180502.000000, 1830.000000, 2.260000
20180502.000000, 1815.000000, 1.804000
20180502.000000, 1800.000000, 1.324000
20180502.000000, 1900.000000, 2.296000
20180502.000000, 1845.000000, 2.324000
20180502.000000, 1830.000000, 2.260000
20180502.000000, 1815.000000, 1.804000
20180502.000000, 1800.000000, 1.324000
20180502.000000, 1745.000000, 1.354000
20180502.000000, 1845.000000, 2.324000
20180502.000000, 1830.000000, 2.260000
20180502.000000, 1815.000000, 1.804000
20180502.000000, 1800.000000, 1.324000
20180502.000000, 1745.000000, 1.354000
20180502.000000, 1730.000000, 1.348000
20180502.000000, 1830.000000, 2.260000
20180502.000000, 1815.000000, 1.804000
20180502.000000, 1800.000000, 1.324000
20180502.000000, 1745.000000, 1.354000
20180502.000000, 1730.000000, 1.348000
20180502.000000, 1715.000000, 1.352000
20180502.000000, 1815.000000, 1.804000
20180502.000000, 1800.000000, 1.324000
20180502.000000, 1745.000000, 1.354000
20180502.000000, 1730.000000, 1.348000
20180502.000000, 1715.000000, 1.352000
20180502.000000, 1700.000000, 1.328000
20180502.000000, 1800.000000, 1.324000
20180502.000000, 1745.000000, 1.354000
20180502.000000, 1730.000000, 1.348000
20180502.000000, 1715.000000, 1.352000
20180502.000000, 1700.000000, 1.328000
20180502.000000, 1645.000000, 1.348000
20180502.000000, 1745.000000, 1.354000
20180502.000000, 1730.000000, 1.348000
20180502.000000, 1715.000000, 1.352000
20180502.000000, 1700.000000, 1.328000
20180502.000000, 1645.000000, 1.348000
20180502.000000, 1630.000000, 1.326000
20180502.000000, 1730.000000, 1.348000
20180502.000000, 1715.000000, 1.352000
20180502.000000, 1700.000000, 1.328000
20180502.000000, 1645.000000, 1.348000
20180502.000000, 1630.000000, 1.326000
20180502.000000, 1615.000000, 1.358000
20180502.000000, 1715.000000, 1.352000
20180502.000000, 1700.000000, 1.328000
20180502.000000, 1645.000000, 1.348000
20180502.000000, 1630.000000, 1.326000
20180502.000000, 1615.000000, 1.358000
20180502.000000, 1600.000000, 1.350000
20180502.000000, 1700.000000, 1.328000
20180502.000000, 1645.000000, 1.348000
20180502.000000, 1630.000000, 1.326000
20180502.000000, 1615.000000, 1.358000
20180502.000000, 1600.000000, 1.350000
20180502.000000, 1545.000000, 1.374000
20180502.000000, 1645.000000, 1.348000
20180502.000000, 1630.000000, 1.326000
20180502.000000, 1615.000000, 1.358000
20180502.000000, 1600.000000, 1.350000
20180502.000000, 1545.000000, 1.374000
20180502.000000, 1530.000000, 1.338000
20180502.000000, 1630.000000, 1.326000
20180502.000000, 1615.000000, 1.358000
20180502.000000, 1600.000000, 1.350000
20180502.000000, 1545.000000, 1.374000
20180502.000000, 1530.000000, 1.338000
20180502.000000, 1515.000000, 1.392000
20180502.000000, 1615.000000, 1.358000
20180502.000000, 1600.000000, 1.350000
20180502.000000, 1545.000000, 1.374000
20180502.000000, 1530.000000, 1.338000
20180502.000000, 1515.000000, 1.392000
20180502.000000, 1500.000000, 1.406000
20180502.000000, 1600.000000, 1.350000
20180502.000000, 1545.000000, 1.374000
20180502.000000, 1530.000000, 1.338000
20180502.000000, 1515.000000, 1.392000
20180502.000000, 1500.000000, 1.406000
20180502.000000, 1445.000000, 1.428000
20180502.000000, 1545.000000, 1.374000
20180502.000000, 1530.000000, 1.338000
20180502.000000, 1515.000000, 1.392000
20180502.000000, 1500.000000, 1.406000
20180502.000000, 1445.000000, 1.428000
20180502.000000, 1430.000000, 1.420000
20180502.000000, 1530.000000, 1.338000
20180502.000000, 1515.000000, 1.392000
20180502.000000, 1500.000000, 1.406000
20180502.000000, 1445.000000, 1.428000
20180502.000000, 1430.000000, 1.420000
20180502.000000, 1415.000000, 1.428000
20180502.000000, 1515.000000, 1.392000
20180502.000000, 1500.000000, 1.406000
20180502.000000, 1445.000000, 1.428000
20180502.000000, 1430.000000, 1.420000
20180502.000000, 1415.000000, 1.428000
20180502.000000, 1400.000000, 1.420000
20180502.000000, 1500.000000, 1.406000
20180502.000000, 1445.000000, 1.428000
20180502.000000, 1430.000000, 1.420000
20180502.000000, 1415.000000, 1.428000
20180502.000000, 1400.000000, 1.420000
20180502.000000, 1345.000000, 1.394000
20180502.000000, 1445.000000, 1.428000
20180502.000000, 1430.000000, 1.420000
20180502.000000, 1415.000000, 1.428000
20180502.000000, 1400.000000, 1.420000
20180502.000000, 1345.000000, 1.394000
20180502.000000, 1330.000000, 1.412000
20180502.000000, 1430.000000, 1.420000
20180502.000000, 1415.000000, 1.428000
20180502.000000, 1400.000000, 1.420000
20180502.000000, 1345.000000, 1.394000
20180502.000000, 1330.000000, 1.412000
20180502.000000, 1315.000000, 1.356000
20180502.000000, 1415.000000, 1.428000
20180502.000000, 1400.000000, 1.420000
20180502.000000, 1345.000000, 1.394000
20180502.000000, 1330.000000, 1.412000
20180502.000000, 1315.000000, 1.356000
20180502.000000, 1300.000000, 1.370000
20180502.000000, 1400.000000, 1.420000
20180502.000000, 1345.000000, 1.394000
20180502.000000, 1330.000000, 1.412000
20180502.000000, 1315.000000, 1.356000
20180502.000000, 1300.000000, 1.370000
20180502.000000, 1245.000000, 1.358000
20180502.000000, 1345.000000, 1.394000
20180502.000000, 1330.000000, 1.412000
20180502.000000, 1315.000000, 1.356000
20180502.000000, 1300.000000, 1.370000
20180502.000000, 1245.000000, 1.358000
20180502.000000, 1230.000000, 1.382000
20180502.000000, 1330.000000, 1.412000
20180502.000000, 1315.000000, 1.356000
20180502.000000, 1300.000000, 1.370000
20180502.000000, 1245.000000, 1.358000
20180502.000000, 1230.000000, 1.382000
20180502.000000, 1215.000000, 1.508000
20180502.000000, 1315.000000, 1.356000
20180502.000000, 1300.000000, 1.370000
20180502.000000, 1245.000000, 1.358000
20180502.000000, 1230.000000, 1.382000
20180502.000000, 1215.000000, 1.508000
20180502.000000, 1200.000000, 1.380000
20180502.000000, 1300.000000, 1.370000
20180502.000000, 1245.000000, 1.358000
20180502.000000, 1230.000000, 1.382000
20180502.000000, 1215.000000, 1.508000
20180502.000000, 1200.000000, 1.380000
20180502.000000, 1145.000000, 1.082000
20180502.000000, 1245.000000, 1.358000
20180502.000000, 1230.000000, 1.382000
20180502.000000, 1215.000000, 1.508000
20180502.000000, 1200.000000, 1.380000
20180502.000000, 1145.000000, 1.082000
20180502.000000, 1130.000000, 0.882000
20180502.000000, 1230.000000, 1.382000
20180502.000000, 1215.000000, 1.508000
20180502.000000, 1200.000000, 1.380000
20180502.000000, 1145.000000, 1.082000
20180502.000000, 1130.000000, 0.882000
20180502.000000, 1115.000000, 0.916000
20180502.000000, 1215.000000, 1.508000
20180502.000000, 1200.000000, 1.380000
20180502.000000, 1145.000000, 1.082000
20180502.000000, 1130.000000, 0.882000
20180502.000000, 1115.000000, 0.916000
20180502.000000, 1100.000000, 0.892000
20180502.000000, 1200.000000, 1.380000
20180502.000000, 1145.000000, 1.082000
20180502.000000, 1130.000000, 0.882000
20180502.000000, 1115.000000, 0.916000
20180502.000000, 1100.000000, 0.892000
20180502.000000, 1045.000000, 0.904000
20180502.000000, 1145.000000, 1.082000
20180502.000000, 1130.000000, 0.882000
20180502.000000, 1115.000000, 0.916000
20180502.000000, 1100.000000, 0.892000
20180502.000000, 1045.000000, 0.904000
20180502.000000, 1030.000000, 0.884000
20180502.000000, 1130.000000, 0.882000
20180502.000000, 1115.000000, 0.916000
20180502.000000, 1100.000000, 0.892000
20180502.000000, 1045.000000, 0.904000
20180502.000000, 1030.000000, 0.884000
20180502.000000, 1015.000000, 0.898000
20180502.000000, 1115.000000, 0.916000
20180502.000000, 1100.000000, 0.892000
20180502.000000, 1045.000000, 0.904000
20180502.000000, 1030.000000, 0.884000
20180502.000000, 1015.000000, 0.898000
20180502.000000, 1000.000000, 0.880000
20180502.000000, 1100.000000, 0.892000
20180502.000000, 1045.000000, 0.904000
20180502.000000, 1030.000000, 0.884000
20180502.000000, 1015.000000, 0.898000
20180502.000000, 1000.000000, 0.880000
20180502.000000, 945.000000, 0.164000
20180502.000000, 1045.000000, 0.904000
20180502.000000, 1030.000000, 0.884000
20180502.000000, 1015.000000, 0.898000
20180502.000000, 1000.000000, 0.880000
20180502.000000, 945.000000, 0.164000
20180502.000000, 930.000000, 0.050000
20180502.000000, 1030.000000, 0.884000
20180502.000000, 1015.000000, 0.898000
20180502.000000, 1000.000000, 0.880000
20180502.000000, 945.000000, 0.164000
20180502.000000, 930.000000, 0.050000
20180502.000000, 915.000000, 0.044000
20180502.000000, 1015.000000, 0.898000
20180502.000000, 1000.000000, 0.880000
20180502.000000, 945.000000, 0.164000
20180502.000000, 930.000000, 0.050000
20180502.000000, 915.000000, 0.044000
20180502.000000, 900.000000, 0.064000
20180502.000000, 1000.000000, 0.880000
20180502.000000, 945.000000, 0.164000
20180502.000000, 930.000000, 0.050000
20180502.000000, 915.000000, 0.044000
20180502.000000, 900.000000, 0.064000
20180502.000000, 845.000000, 0.030000
20180502.000000, 945.000000, 0.164000
20180502.000000, 930.000000, 0.050000
20180502.000000, 915.000000, 0.044000
20180502.000000, 900.000000, 0.064000
20180502.000000, 845.000000, 0.030000
20180502.000000, 830.000000, 0.050000
20180502.000000, 930.000000, 0.050000
20180502.000000, 915.000000, 0.044000
20180502.000000, 900.000000, 0.064000
20180502.000000, 845.000000, 0.030000
20180502.000000, 830.000000, 0.050000
20180502.000000, 815.000000, 0.030000
20180502.000000, 915.000000, 0.044000
20180502.000000, 900.000000, 0.064000
20180502.000000, 845.000000, 0.030000
20180502.000000, 830.000000, 0.050000
20180502.000000, 815.000000, 0.030000
20180502.000000, 800.000000, 0.070000
20180502.000000, 900.000000, 0.064000
20180502.000000, 845.000000, 0.030000
20180502.000000, 830.000000, 0.050000
20180502.000000, 815.000000, 0.030000
20180502.000000, 800.000000, 0.070000
20180502.000000, 745.000000, 0.040000
20180502.000000, 845.000000, 0.030000
20180502.000000, 830.000000, 0.050000
20180502.000000, 815.000000, 0.030000
20180502.000000, 800.000000, 0.070000
20180502.000000, 745.000000, 0.040000
20180502.000000, 730.000000, 0.044000
20180502.000000, 830.000000, 0.050000
20180502.000000, 815.000000, 0.030000
20180502.000000, 800.000000, 0.070000
20180502.000000, 745.000000, 0.040000
20180502.000000, 730.000000, 0.044000
20180502.000000, 715.000000, 0.026000
20180502.000000, 815.000000, 0.030000
20180502.000000, 800.000000, 0.070000
20180502.000000, 745.000000, 0.040000
20180502.000000, 730.000000, 0.044000
20180502.000000, 715.000000, 0.026000
20180502.000000, 700.000000, 0.044000
20180502.000000, 800.000000, 0.070000
20180502.000000, 745.000000, 0.040000
20180502.000000, 730.000000, 0.044000
20180502.000000, 715.000000, 0.026000
20180502.000000, 700.000000, 0.044000
20180502.000000, 645.000000, 0.024000
20180502.000000, 745.000000, 0.040000
20180502.000000, 730.000000, 0.044000
20180502.000000, 715.000000, 0.026000
20180502.000000, 700.000000, 0.044000
20180502.000000, 645.000000, 0.024000
20180502.000000, 630.000000, 0.062000
20180502.000000, 730.000000, 0.044000
20180502.000000, 715.000000, 0.026000
20180502.000000, 700.000000, 0.044000
20180502.000000, 645.000000, 0.024000
20180502.000000, 630.000000, 0.062000
20180502.000000, 615.000000, 0.042000
20180502.000000, 715.000000, 0.026000
20180502.000000, 700.000000, 0.044000
20180502.000000, 645.000000, 0.024000
20180502.000000, 630.000000, 0.062000
20180502.000000, 615.000000, 0.042000
20180502.000000, 600.000000, 0.042000
20180502.000000, 700.000000, 0.044000
20180502.000000, 645.000000, 0.024000
20180502.000000, 630.000000, 0.062000
20180502.000000, 615.000000, 0.042000
20180502.000000, 600.000000, 0.042000
20180502.000000, 545.000000, 0.032000
20180502.000000, 645.000000, 0.024000
20180502.000000, 630.000000, 0.062000
20180502.000000, 615.000000, 0.042000
20180502.000000, 600.000000, 0.042000
20180502.000000, 545.000000, 0.032000
20180502.000000, 530.000000, 0.046000
20180502.000000, 630.000000, 0.062000
20180502.000000, 615.000000, 0.042000
20180502.000000, 600.000000, 0.042000
20180502.000000, 545.000000, 0.032000
20180502.000000, 530.000000, 0.046000
20180502.000000, 515.000000, 0.066000
20180502.000000, 615.000000, 0.042000
20180502.000000, 600.000000, 0.042000
20180502.000000, 545.000000, 0.032000
20180502.000000, 530.000000, 0.046000
20180502.000000, 515.000000, 0.066000
20180502.000000, 500.000000, 0.056000
20180502.000000, 600.000000, 0.042000
20180502.000000, 545.000000, 0.032000
20180502.000000, 530.000000, 0.046000
20180502.000000, 515.000000, 0.066000
20180502.000000, 500.000000, 0.056000
20180502.000000, 445.000000, 0.066000
20180502.000000, 545.000000, 0.032000
20180502.000000, 530.000000, 0.046000
20180502.000000, 515.000000, 0.066000
20180502.000000, 500.000000, 0.056000
20180502.000000, 445.000000, 0.066000
20180502.000000, 430.000000, 0.036000
20180502.000000, 530.000000, 0.046000
20180502.000000, 515.000000, 0.066000
20180502.000000, 500.000000, 0.056000
20180502.000000, 445.000000, 0.066000
20180502.000000, 430.000000, 0.036000
20180502.000000, 415.000000, 0.056000
20180502.000000, 515.000000, 0.066000
20180502.000000, 500.000000, 0.056000
20180502.000000, 445.000000, 0.066000
20180502.000000, 430.000000, 0.036000
20180502.000000, 415.000000, 0.056000
20180502.000000, 400.000000, 0.028000
20180502.000000, 500.000000, 0.056000
20180502.000000, 445.000000, 0.066000
20180502.000000, 430.000000, 0.036000
20180502.000000, 415.000000, 0.056000
20180502.000000, 400.000000, 0.028000
20180502.000000, 345.000000, 0.034000
20180502.000000, 445.000000, 0.066000
20180502.000000, 430.000000, 0.036000
20180502.000000, 415.000000, 0.056000
20180502.000000, 400.000000, 0.028000
20180502.000000, 345.000000, 0.034000
20180502.000000, 330.000000, 0.052000
20180502.000000, 430.000000, 0.036000
20180502.000000, 415.000000, 0.056000
20180502.000000, 400.000000, 0.028000
20180502.000000, 345.000000, 0.034000
20180502.000000, 330.000000, 0.052000
20180502.000000, 315.000000, 0.040000
20180502.000000, 415.000000, 0.056000
20180502.000000, 400.000000, 0.028000
20180502.000000, 345.000000, 0.034000
20180502.000000, 330.000000, 0.052000
20180502.000000, 315.000000, 0.040000
20180502.000000, 300.000000, 0.074000
20180502.000000, 400.000000, 0.028000
20180502.000000, 345.000000, 0.034000
20180502.000000, 330.000000, 0.052000
20180502.000000, 315.000000, 0.040000
20180502.000000, 300.000000, 0.074000
20180502.000000, 245.000000, 0.024000
20180502.000000, 345.000000, 0.034000
20180502.000000, 330.000000, 0.052000
20180502.000000, 315.000000, 0.040000
20180502.000000, 300.000000, 0.074000
20180502.000000, 245.000000, 0.024000
20180502.000000, 230.000000, 0.048000
20180502.000000, 330.000000, 0.052000
20180502.000000, 315.000000, 0.040000
20180502.000000, 300.000000, 0.074000
20180502.000000, 245.000000, 0.024000
20180502.000000, 230.000000, 0.048000
20180502.000000, 215.000000, 0.024000
20180502.000000, 315.000000, 0.040000
20180502.000000, 300.000000, 0.074000
20180502.000000, 245.000000, 0.024000
20180502.000000, 230.000000, 0.048000
20180502.000000, 215.000000, 0.024000
20180502.000000, 200.000000, 0.046000
20180502.000000, 300.000000, 0.074000
20180502.000000, 245.000000, 0.024000
20180502.000000, 230.000000, 0.048000
20180502.000000, 215.000000, 0.024000
20180502.000000, 200.000000, 0.046000
20180502.000000, 145.000000, 0.038000
20180502.000000, 245.000000, 0.024000
20180502.000000, 230.000000, 0.048000
20180502.000000, 215.000000, 0.024000
20180502.000000, 200.000000, 0.046000
20180502.000000, 145.000000, 0.038000
20180502.000000, 130.000000, 0.062000
20180502.000000, 230.000000, 0.048000
20180502.000000, 215.000000, 0.024000
20180502.000000, 200.000000, 0.046000
20180502.000000, 145.000000, 0.038000
20180502.000000, 130.000000, 0.062000
20180502.000000, 115.000000, 0.034000
20180502.000000, 215.000000, 0.024000
20180502.000000, 200.000000, 0.046000
20180502.000000, 145.000000, 0.038000
20180502.000000, 130.000000, 0.062000
20180502.000000, 115.000000, 0.034000
20180502.000000, 100.000000, 0.038000
20180502.000000, 200.000000, 0.046000
20180502.000000, 145.000000, 0.038000
20180502.000000, 130.000000, 0.062000
20180502.000000, 115.000000, 0.034000
20180502.000000, 100.000000, 0.038000
20180502.000000, 45.000000, 0.054000
20180502.000000, 145.000000, 0.038000
20180502.000000, 130.000000, 0.062000
20180502.000000, 115.000000, 0.034000
20180502.000000, 100.000000, 0.038000
20180502.000000, 45.000000, 0.054000
20180502.000000, 30.000000, 0.046000
20180502.000000, 130.000000, 0.062000
20180502.000000, 115.000000, 0.034000
20180502.000000, 100.000000, 0.038000
20180502.000000, 45.000000, 0.054000
20180502.000000, 30.000000, 0.046000
20180502.000000, 15.000000, 0.076000
20180502.000000, 115.000000, 0.034000
20180502.000000, 100.000000, 0.038000
20180502.000000, 45.000000, 0.054000
20180502.000000, 30.000000, 0.046000
20180502.000000, 15.000000, 0.076000
20180501.000000, 2400.000000, 0.042000
20180502.000000, 100.000000, 0.038000
20180502.000000, 45.000000, 0.054000
20180502.000000, 30.000000, 0.046000
20180502.000000, 15.000000, 0.076000
20180501.000000, 2400.000000, 0.042000
20180501.000000, 2345.000000, 0.062000
20180502.000000, 45.000000, 0.054000
20180502.000000, 30.000000, 0.046000
20180502.000000, 15.000000, 0.076000
20180501.000000, 2400.000000, 0.042000
20180501.000000, 2345.000000, 0.062000
20180501.000000, 2330.000000, 0.024000
20180502.000000, 30.000000, 0.046000
20180502.000000, 15.000000, 0.076000
20180501.000000, 2400.000000, 0.042000
20180501.000000, 2345.000000, 0.062000
20180501.000000, 2330.000000, 0.024000
20180501.000000, 2315.000000, 0.044000
20180502.000000, 15.000000, 0.076000
20180501.000000, 2400.000000, 0.042000
20180501.000000, 2345.000000, 0.062000
20180501.000000, 2330.000000, 0.024000
20180501.000000, 2315.000000, 0.044000
20180501.000000, 2300.000000, 0.026000
20180501.000000, 2400.000000, 0.042000
20180501.000000, 2345.000000, 0.062000
20180501.000000, 2330.000000, 0.024000
20180501.000000, 2315.000000, 0.044000
20180501.000000, 2300.000000, 0.026000
20180501.000000, 2245.000000, 0.056000
20180501.000000, 2345.000000, 0.062000
20180501.000000, 2330.000000, 0.024000
20180501.000000, 2315.000000, 0.044000
20180501.000000, 2300.000000, 0.026000
20180501.000000, 2245.000000, 0.056000
20180501.000000, 2230.000000, 0.060000
20180501.000000, 2330.000000, 0.024000
20180501.000000, 2315.000000, 0.044000
20180501.000000, 2300.000000, 0.026000
20180501.000000, 2245.000000, 0.056000
20180501.000000, 2230.000000, 0.060000
20180501.000000, 2215.000000, 0.066000
20180501.000000, 2315.000000, 0.044000
20180501.000000, 2300.000000, 0.026000
20180501.000000, 2245.000000, 0.056000
20180501.000000, 2230.000000, 0.060000
20180501.000000, 2215.000000, 0.066000
20180501.000000, 2200.000000, 0.036000
20180501.000000, 2300.000000, 0.026000
20180501.000000, 2245.000000, 0.056000
20180501.000000, 2230.000000, 0.060000
20180501.000000, 2215.000000, 0.066000
20180501.000000, 2200.000000, 0.036000
20180501.000000, 2145.000000, 0.054000
20180501.000000, 2245.000000, 0.056000
20180501.000000, 2230.000000, 0.060000
20180501.000000, 2215.000000, 0.066000
20180501.000000, 2200.000000, 0.036000
20180501.000000, 2145.000000, 0.054000
20180501.000000, 2130.000000, 0.026000
20180501.000000, 2230.000000, 0.060000
20180501.000000, 2215.000000, 0.066000
20180501.000000, 2200.000000, 0.036000
20180501.000000, 2145.000000, 0.054000
20180501.000000, 2130.000000, 0.026000
20180501.000000, 2115.000000, 0.044000
20180501.000000, 2215.000000, 0.066000
20180501.000000, 2200.000000, 0.036000
20180501.000000, 2145.000000, 0.054000
20180501.000000, 2130.000000, 0.026000
20180501.000000, 2115.000000, 0.044000
20180501.000000, 2100.000000, 0.028000
20180501.000000, 2200.000000, 0.036000
20180501.000000, 2145.000000, 0.054000
20180501.000000, 2130.000000, 0.026000
20180501.000000, 2115.000000, 0.044000
20180501.000000, 2100.000000, 0.028000
20180501.000000, 2045.000000, 0.062000
20180501.000000, 2145.000000, 0.054000
20180501.000000, 2130.000000, 0.026000
20180501.000000, 2115.000000, 0.044000
20180501.000000, 2100.000000, 0.028000
20180501.000000, 2045.000000, 0.062000
20180501.000000, 2030.000000, 0.042000
20180501.000000, 2130.000000, 0.026000
20180501.000000, 2115.000000, 0.044000
20180501.000000, 2100.000000, 0.028000
20180501.000000, 2045.000000, 0.062000
20180501.000000, 2030.000000, 0.042000
20180501.000000, 2015.000000, 0.050000
20180501.000000, 2115.000000, 0.044000
20180501.000000, 2100.000000, 0.028000
20180501.000000, 2045.000000, 0.062000
20180501.000000, 2030.000000, 0.042000
20180501.000000, 2015.000000, 0.050000
20180501.000000, 2000.000000, 0.468000
20180501.000000, 2100.000000, 0.028000
20180501.000000, 2045.000000, 0.062000
20180501.000000, 2030.000000, 0.042000
20180501.000000, 2015.000000, 0.050000
20180501.000000, 2000.000000, 0.468000
20180501.000000, 1945.000000, 2.308000
20180501.000000, 2045.000000, 0.062000
20180501.000000, 2030.000000, 0.042000
20180501.000000, 2015.000000, 0.050000
20180501.000000, 2000.000000, 0.468000
20180501.000000, 1945.000000, 2.308000
20180501.000000, 1930.000000, 2.306000
